method_name,num_steps,num_groups,num_removes,total_constraints,avg_constraints_per_step,min_constraints_per_step,max_constraints_per_step,constraints_per_step_range,constraints_per_step_std,step_entropy,num_cache_alg_steps,num_free_layer_steps,symmetry_depth,num_symmetry_orientations,total_step_face_overlap_score,avg_step_face_overlap_score,min_step_face_overlap_score,max_step_face_overlap_score,step_face_overlap_score_range,step_face_overlap_score_std,num_zero_face_overlap_steps,fraction_zero_face_overlap_steps,avg_distinct_faces_per_step,min_distinct_faces_per_step,max_distinct_faces_per_step,num_edge_only_steps,num_corner_only_steps,num_mixed_piece_type_steps,fraction_mixed_piece_type_steps,avg_adjacent_step_face_overlap,max_adjacent_step_face_overlap,score
rand_25401bea,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,4,10,6,2.77,0,0.0,5.25,4,6,0,0,4,1.0,4.67,6,0.006625
rand_5830d061,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,27,6.75,2,15,13,5.36,0,0.0,5.25,5,6,0,0,4,1.0,4.33,5,0.008629
mut_6981e5c2,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,6,13,7,2.94,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005404
rand_bdb72f40,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,19,3.8,1,6,5,1.72,0,0.0,5.8,5,6,0,0,5,1.0,5.5,6,0.009948
rand_c5fbf8f6,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,2,13,11,4.02,0,0.0,5.25,5,6,0,0,4,1.0,4.67,5,0.009806
mut_06ddbe89,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,20,4.0,1,10,9,3.29,0,0.0,5.4,5,6,2,0,3,0.6,5.0,6,0.010091
rand_8a2cf270,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,30,10.0,9,12,3,1.41,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.007919
rand_07d12ffd,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,24,6.0,1,12,11,4.3,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.010192
rand_f93a080e,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,10,8,3.2,0,0.0,5.5,4,6,1,0,3,0.75,5.33,6,0.007619
mut_f7a75d84,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,6,12,6,2.83,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005689
mut_81888271,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,29,7.25,4,13,9,3.7,0,0.0,5.0,4,6,0,0,4,1.0,4.0,6,0.015514
rand_71659598,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,30,10.0,2,14,12,5.66,0,0.0,6.0,6,6,1,0,2,0.6667,6.0,6,0.008795
rand_7fd28e6d,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,20,4.0,1,8,7,2.28,0,0.0,5.6,5,6,0,0,5,1.0,5.25,6,0.011757
mut_29d39074,4,0,0,20,5.0,4,8,4,1.73,1.9219,0,0,1,0,26,6.5,4,14,10,4.33,0,0.0,5.5,5,6,0,0,4,1.0,5.33,6,0.008878
mut_11aa6389,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,23,4.6,1,8,7,2.42,0,0.0,5.0,3,6,2,0,3,0.6,3.75,5,0.010342
mut_44ae7b09,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,5,10,5,2.05,0,0.0,5.25,4,6,0,0,4,1.0,4.0,5,0.009309
rand_59fd9d97,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,30,10.0,4,13,9,4.24,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005556
rand_881e2295,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,3,12,9,3.5,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.008465
rand_25caa36b,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,2,11,9,3.83,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.00883
mut_967b5770,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,8,12,4,1.63,0,0.0,6.0,6,6,1,0,2,0.6667,6.0,6,0.00849
mut_07f41dc2,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,24,6.0,5,7,2,0.71,0,0.0,5.75,5,6,1,0,3,0.75,5.33,6,0.008195
mut_65b0093b,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,5,14,9,3.86,0,0.0,5.67,5,6,0,0,3,1.0,5.0,5,0.006632
rand_75dd75c7,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,3,10,7,2.49,0,0.0,5.75,5,6,1,0,3,0.75,5.33,6,0.006149
mut_b064cce5,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,22,4.4,2,7,5,2.24,0,0.0,5.2,4,6,1,0,4,0.8,4.75,6,0.009241
rand_f6f49c35,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,25,6.25,1,13,12,4.97,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.006427
mut_c491f13f,5,0,0,20,4.0,2,6,4,1.41,2.2282,0,0,1,0,22,4.4,1,9,8,3.07,0,0.0,5.2,5,6,1,1,3,0.6,4.5,5,0.008975
mut_83e0ebf1,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,7,13,6,2.49,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006314
mut_86e488e3,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,6,15,9,3.74,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.008092
rand_86116e31,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,2,11,9,3.27,0,0.0,5.25,4,6,1,1,2,0.5,4.0,5,0.009006
rand_09a4d7c7,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,3,13,10,3.77,0,0.0,5.25,4,6,0,0,4,1.0,4.33,6,0.006988
mut_42300037,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,31,10.33,7,13,6,2.49,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.00578
mut_0cb3d722,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,12,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.007522
mut_132aa52d,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,7,14,7,2.94,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006769
mut_e88781ed,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,23,4.6,2,9,7,2.58,0,0.0,5.0,4,6,0,0,5,1.0,3.75,5,0.008468
mut_a7d5e026,5,0,0,20,4.0,1,6,5,2.45,1.9955,0,0,1,0,26,5.2,0,10,10,4.35,2,0.4,4.4,2,6,2,0,3,0.6,3.0,6,0.02156
rand_69b8a05d,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,22,4.4,2,8,6,2.06,0,0.0,5.2,4,6,1,0,4,0.8,4.5,6,0.008595
rand_fbe66176,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,5,13,8,3.56,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005489
rand_dbfca172,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,0,9,9,3.7,1,0.25,5.75,5,6,1,0,3,0.75,5.67,6,0.008511
rand_576cb81d,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,24,6.0,4,11,7,2.92,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.006282
rand_5f684309,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,28,7.0,4,14,10,4.12,0,0.0,5.0,4,6,0,0,4,1.0,4.33,5,0.012372
rand_e5f62394,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,14,7,2.94,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006288
mut_52f6e09a,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,3,9,6,2.29,0,0.0,5.5,5,6,1,0,3,0.75,5.0,5,0.008313
mut_5cb93a08,4,0,0,20,5.0,2,8,6,2.12,1.861,0,0,1,0,28,7.0,1,15,14,5.1,0,0.0,5.25,4,6,1,0,3,0.75,4.33,5,0.007415
mut_9459178e,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,30,10.0,8,11,3,1.41,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005362
rand_bc7eefbb,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,20,4.0,1,6,5,1.67,0,0.0,5.6,5,6,0,0,5,1.0,5.25,6,0.01182
mut_db684d87,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,6,13,7,2.94,0,0.0,6.0,6,6,1,0,2,0.6667,6.0,6,0.00585
rand_49867c43,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,2,13,11,4.15,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.00543
rand_a57240d4,5,0,0,20,4.0,3,8,5,2.0,2.171,0,0,1,0,22,4.4,1,13,12,4.36,0,0.0,5.2,4,6,1,0,4,0.8,4.5,5,0.008192
mut_2ebbad54,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,2,11,9,3.83,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.009002
rand_041e7928,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,21,4.2,3,5,2,0.75,0,0.0,5.4,4,6,0,0,5,1.0,4.5,6,0.007
rand_5f665b19,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,2,12,10,3.77,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.006454
mut_32297501,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,12,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.00578
rand_e2c446e2,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,22,4.4,2,8,6,2.58,0,0.0,5.2,4,6,0,0,5,1.0,4.25,5,0.011356
rand_352173c3,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,22,4.4,1,9,8,3.07,0,0.0,5.2,4,6,0,0,5,1.0,4.25,5,0.013818
mut_e6427ddc,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,4,10,6,2.29,0,0.0,5.5,5,6,0,0,4,1.0,4.67,5,0.007582
mut_c434518a,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,4,8,4,1.5,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.007756
rand_60f815ca,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,7,12,5,2.36,0,0.0,5.67,5,6,0,0,3,1.0,5.0,5,0.006065
rand_14ab6167,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,2,12,10,4.15,0,0.0,5.5,5,6,0,0,4,1.0,5.33,6,0.008121
mut_1fa1628e,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,24,6.0,4,10,6,2.35,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.005886
mut_fa857302,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,4,12,8,3.11,0,0.0,5.25,5,6,0,0,4,1.0,4.67,5,0.010744
mut_30a77efe,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,24,6.0,4,11,7,2.92,0,0.0,5.75,5,6,1,1,2,0.5,5.67,6,0.011002
rand_3d19c451,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,26,6.5,3,9,6,2.29,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.009755
rand_0e333a23,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,2,13,11,4.03,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.009571
rand_34058892,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,32,10.67,5,15,10,4.19,0,0.0,5.33,4,6,0,0,3,1.0,5.0,6,0.0
mut_45f88f54,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,9,7,2.69,0,0.0,5.5,5,6,0,1,3,0.75,5.33,6,0.008511
rand_c3b3990f,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,24,6.0,1,15,14,5.74,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.0147
mut_f2fcb410,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,2,14,12,4.72,0,0.0,5.5,5,6,1,0,3,0.75,5.0,5,0.009709
rand_69fa9a9f,4,0,0,20,5.0,4,6,2,1.0,1.971,0,0,1,0,26,6.5,3,11,8,3.2,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.008922
mut_18639aec,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,3,11,8,3.57,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.010041
mut_333b0c74,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,3,11,8,2.86,0,0.0,5.25,3,6,0,1,3,0.75,4.0,6,0.006093
rand_4af77f67,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,2,13,11,4.02,0,0.0,5.25,4,6,1,0,3,0.75,4.67,5,0.008311
rand_2c9df441,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,11,9,3.64,0,0.0,5.5,5,6,0,0,4,1.0,5.33,6,0.010435
rand_466a7173,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,5,10,5,1.92,0,0.0,5.25,4,6,0,0,4,1.0,4.0,5,0.006174
mut_ffeabf53,5,0,0,20,4.0,3,7,4,1.55,2.2261,0,0,1,0,21,4.2,1,12,11,4.17,0,0.0,5.4,4,6,0,0,5,1.0,4.75,6,0.007992
rand_36324abd,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,8,13,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005777
mut_4c892193,5,0,0,20,4.0,2,5,3,1.1,2.261,0,0,1,0,21,4.2,1,7,6,1.94,0,0.0,5.4,4,6,1,0,4,0.8,4.75,6,0.011361
rand_5c0d4334,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,4,14,10,4.5,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.008309
rand_7d238949,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,3,14,11,4.5,0,0.0,5.5,4,6,0,0,4,1.0,4.67,6,0.007184
mut_7d32e77c,4,0,0,20,5.0,1,8,7,2.55,1.766,0,0,1,0,29,7.25,0,12,12,4.44,1,0.25,4.75,2,6,1,1,2,0.5,3.0,5,0.02014
mut_4172ecad,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,23,4.6,3,7,4,1.5,0,0.0,5.2,4,6,0,0,5,1.0,4.75,6,0.012408
mut_ca6e31a2,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,3,15,12,5.25,0,0.0,5.67,5,6,1,0,2,0.6667,5.5,6,0.008606
rand_f4a0458d,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,23,4.6,2,8,6,2.42,0,0.0,5.0,4,6,0,0,5,1.0,4.0,5,0.009198
mut_a644a564,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,24,4.8,3,7,4,1.47,0,0.0,5.0,4,6,0,0,5,1.0,4.25,5,0.010391
mut_6427a4f8,7,0,0,20,2.86,1,4,3,1.12,2.6842,0,0,1,0,19,2.71,0,7,7,2.05,1,0.1429,4.14,2,5,3,1,3,0.4286,3.0,5,0.018504
rand_7a0a1f83,4,0,0,20,5.0,3,7,4,2.0,1.8813,0,0,1,0,27,6.75,2,12,10,4.32,0,0.0,5.25,4,6,0,0,4,1.0,5.0,6,0.008389
rand_239f900c,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,1,14,13,4.82,0,0.0,5.75,5,6,1,0,3,0.75,5.33,6,0.006538
mut_2efbf9fe,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,3,13,10,3.77,0,0.0,5.25,4,6,0,0,4,1.0,4.33,6,0.00728
mut_edcb4c05,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,3,12,9,3.7,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.007116
mut_5026c121,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,24,6.0,1,8,7,2.92,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.008871
rand_0991fb46,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,25,6.25,3,10,7,2.49,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.010541
mut_3ac5c166,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,26,6.5,3,11,8,3.2,0,0.0,5.5,5,6,1,0,3,0.75,5.0,5,0.00953
mut_4fe37161,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,5,14,9,3.86,0,0.0,5.67,5,6,1,0,2,0.6667,5.5,6,0.007616
rand_eb9f7235,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,3,8,5,2.05,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.008871
rand_798df3fa,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,26,6.5,4,9,5,1.8,0,0.0,5.5,4,6,0,0,4,1.0,4.67,6,0.006895
rand_e35c2da4,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,8,13,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006522
mut_5ee9d3c7,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,30,10.0,9,12,3,1.41,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.007061
mut_8ae3a01b,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,25,6.25,4,7,3,1.3,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.012254
rand_c3eee948,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,30,10.0,7,13,6,2.45,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.00647
rand_be783756,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,31,10.33,9,13,4,1.89,0,0.0,5.67,5,6,0,0,3,1.0,5.0,5,0.00512
mut_3b6a6a6c,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,25,5.0,2,8,6,2.28,0,0.0,4.6,4,5,1,0,4,0.8,3.25,4,0.009157
mut_b93b5445,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,20,4.0,1,7,6,2.19,0,0.0,5.6,5,6,1,0,4,0.8,5.25,6,0.009703
rand_1b850910,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,2,12,10,4.02,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.006595
rand_97f80c3e,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,11,9,3.64,0,0.0,5.5,4,6,1,0,3,0.75,5.33,6,0.01155
mut_070ce9c3,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,24,6.0,2,12,10,3.94,0,0.0,6.0,6,6,1,0,3,0.75,6.0,6,0.008011
mut_e29f878a,4,0,0,20,5.0,4,6,2,1.0,1.971,0,0,1,0,25,6.25,3,8,5,2.05,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.009085
rand_52539adb,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,28,7.0,2,14,12,4.42,0,0.0,5.0,4,6,1,0,3,0.75,4.67,6,0.010187
mut_d1bbe402,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,3,12,9,3.34,0,0.0,5.25,4,6,0,0,4,1.0,5.0,6,0.007898
rand_74ff0efd,4,0,0,20,5.0,4,8,4,1.73,1.9219,0,0,1,0,25,6.25,3,14,11,4.49,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.009125
rand_6183cf65,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,3,9,6,2.29,0,0.0,5.5,5,6,0,1,3,0.75,5.33,6,0.009393
rand_fc9791d4,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,30,10.0,3,15,12,5.1,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.007002
rand_3be11c76,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,2,13,11,4.15,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.010335
mut_17729e8f,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,28,7.0,2,14,12,4.58,0,0.0,5.0,3,6,0,0,4,1.0,4.33,5,0.012927
mut_f20c0fce,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,3,12,9,3.49,0,0.0,5.75,5,6,0,1,3,0.75,5.33,6,0.009214
mut_f8981c03,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,8,13,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.00666
mut_e4845112,6,1,0,22,3.67,1,10,9,3.09,2.1313,1,1,1,0,24,4.0,0,15,15,5.13,2,0.3333,4.0,2,6,2,1,3,0.5,2.2,3,0.022542
mut_c66458ce,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,22,4.4,2,8,6,2.06,0,0.0,5.2,4,6,1,0,4,0.8,4.75,5,0.010446
mut_670399bc,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,30,10.0,9,11,2,0.82,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006913
rand_947f4934,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,8,12,4,1.63,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.00526
mut_57f06900,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,32,10.67,10,12,2,0.94,0,0.0,5.33,5,6,0,0,3,1.0,5.0,5,0.007028
mut_f3eeb813,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,24,4.8,1,10,9,3.54,0,0.0,4.8,4,5,2,0,3,0.6,3.75,4,0.015444
rand_2538e86c,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,7,14,7,2.87,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.005802
rand_e0c96730,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,24,6.0,2,13,11,4.18,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.006656
rand_790e4f9c,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,21,4.2,2,8,6,2.04,0,0.0,5.4,4,6,0,0,5,1.0,4.5,6,0.012848
mut_d8048af2,5,0,0,20,4.0,3,7,4,1.55,2.2261,0,0,1,0,22,4.4,2,11,9,3.38,0,0.0,5.2,4,6,1,0,4,0.8,4.5,5,0.013032
mut_de659e70,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,1,14,13,4.72,0,0.0,5.5,5,6,1,0,3,0.75,5.0,6,0.006898
mut_798666b5,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,2,12,10,4.02,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.009716
mut_ba5dd3bb,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,26,6.5,4,9,5,2.06,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.011278
rand_8550dbb6,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,5,15,10,4.08,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.00621
rand_42bb5b03,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,2,13,11,4.21,0,0.0,5.25,5,6,0,0,4,1.0,4.67,5,0.010283
mut_f3917c74,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,5,8,3,1.12,0,0.0,5.5,4,6,0,0,4,1.0,4.67,6,0.00731
mut_2bedeae4,4,0,0,20,5.0,1,8,7,2.74,1.7394,0,0,1,0,28,7.0,0,16,16,5.92,1,0.25,5.25,3,6,1,1,2,0.5,4.0,6,0.009004
mut_4a48c534,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,32,10.67,7,13,6,2.62,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.008343
mut_b5e73d63,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,26,6.5,3,10,7,2.5,0,0.0,5.5,4,6,0,0,4,1.0,4.67,6,0.010046
rand_c8445529,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,23,4.6,2,10,8,2.94,0,0.0,5.0,5,5,1,1,3,0.6,4.0,4,0.011579
mut_b2b70c32,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,27,6.75,4,10,6,2.17,0,0.0,5.5,5,6,0,0,4,1.0,5.33,6,0.008198
mut_4aab3fb4,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,25,6.25,2,8,6,2.49,0,0.0,5.75,5,6,1,0,3,0.75,5.67,6,0.008352
mut_f0790e4d,6,0,0,20,3.33,2,4,2,0.75,2.5464,0,0,1,0,20,3.33,1,5,4,1.49,0,0.0,4.83,3,6,1,0,5,0.8333,4.2,6,0.011298
rand_4e466571,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,25,6.25,5,9,4,1.64,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.007898
mut_366b577c,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,23,5.75,3,7,4,1.64,0,0.0,6.0,6,6,1,0,3,0.75,6.0,6,0.008922
rand_65579511,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,22,4.4,2,8,6,2.58,0,0.0,5.2,5,6,1,0,4,0.8,4.5,5,0.010762
rand_9232c091,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,13,6,2.45,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.007268
mut_0dd107e1,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,24,6.0,4,10,6,2.35,0,0.0,6.0,6,6,1,0,3,0.75,6.0,6,0.007653
rand_24180d36,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,22,4.4,2,7,5,1.85,0,0.0,5.2,4,6,0,0,5,1.0,4.75,6,0.009851
