scramble,orientation,fb,block_fl,block_bl,cmll,eo,L6E,total_moves
D' L2 R2 B L F' U' L2 U' R F2 U' L2 F' B L2 B R2 F B2 U2 R U',x2,R' F' U2 F L' D' U' R' B' F',L' U' l2 U l' U2 l' U L,U' l2 L' U2 l2 L2 U' L',U L F2 R' D R F2 L2 U L U',,M U2 M U' M' U2 M U2 M2 U',48
L F U2 R L' F' R F' B L F2 D2 R' B' L2 B L B' U L,x2,B' R2 B2 R2 F R B' F,L' U2 l' U2 l U L2,L U2 L' U2 L U L',U2 L' R2 D' R D R2 B2 U R' U' L,,U' M' U' M2 U' M2 U' M,42
B' F D U R2 F D2 U2 B2 F U' R F' B' R F2 R2 D L2 D R' L' B2 D L',x2,B2 R2 B' L D2 B R D' F',U2 l' U2 l U L' U L2,L U L' U' L U L',B U' F' U B' U' F U2,,U' M U2 M' U' M' U2 M' U' M2 U',43
F' D R U' L2 F2 D' B2 R' L2 F2 R D2 L2 U' F' D F B U2 D R L',x2,B' R2 F2 L F' D B2 F L' B,L U2 L' U L2,L U' l' U2 l U L',U B L2 F' D F' D' F2 L2 B',,U2 M U M2 U2 M2 U M' U2,41
L F U D R' U2 L R2 U F2 R' L' F L2 U D2 R U' F' L2 U B2 F',x2,R B' F' L D R' U' B2 L2 F',L U2 l2 U' l2 U L,U2 L U L',U' F R B' U' B2 U B R' F',,M U2 M' U M' U2 M' U' M2,40
R L2 D2 F L2 R' F2 U2 B D L' R' D F' U R2 F2 B2 R2 L2,x2,U' L' R B' L' F2 U' B F',U l2 U' l U2 l,L U l2 L2 U' l2 L,D B2 D2 L2 U' F2 U2 L2 D' B2 D2 R2 U',,M' U2 M' U2 M2 U M2 U M' U2 M',46
D2 B' L2 U D' B' U F2 U F' U2 F2 U2 L2 R D2 L' D' U' B2,x2,R D U2 R' B R' D2 R' B,L2 U' L' U L2 U' L,l U2 l' U2 L U L',B' R2 D L2 D2 F' D R2 D L2 D' B U,,M U2 M' U' M' U2 M' U2 M2 U',46
L2 U F R' B D L U L R F R L F' D B2 R2 U D2 R' D' F,x2,L' U2 F L' D' B' F' R2 D2,l2 U2 L U' l2 U' L2,l2 L' U l2 L2 U' L',U' B2 D F' L2 F D' B' U2 B',,U' M2 U2 M' U2 M U M2,41
U B' R2 B2 L2 B2 R2 U D B' L2 F' D U B2 D2 L U2 D2 F' R,x2,L' U2 F' U2 B' D B R F,L U' L U' L' U2 L2,l2 L' U' l2 L2 U L',U U' F R B' U' B2 U B R' F' U,,U2 M' U2 M' U M' U2 M' U,44
R B D' U2 B2 F R2 L2 B' L2 R D2 R' U F2 B U2 R' F L2 R',x2,D' L R2 D B D' U B' F2,U L U' l' U2 l U2 L2,U l U2 l' U' L U L',U' B2 L2 B R2 B' L2 B R2 B U U',,U M2 U' M' U2 M U2 M2,45
F' D2 L F2 L2 B2 R F' B D2 B L D2 L' R2 D2 B2 U D L2 U' L2 U,x2,R' F L' D R2 D2 R' D U2 B',U2 L' U2 L2 U L2,L U L' U L U L',U' F R' U2 R F' R' F U2 F' R U2 U,,M' U2 M' U' M2 U' M' U2 M U2,46
R B R2 D2 R B' U2 B2 U' B2 L2 U B2 F U' B2 U B U R B' D',x2,L F2 D' U F2 R' D F',L2 U' L' U l U2 l' U2 L,U2 l U2 l' U' L U L',U R U R' U R2 F2 R' U2 R F2 R2 U U2,,M U2 M' U2,43
F' D' L U R D2 B2 U2 F2 U F R D' U B' L' F L2 B U R B R',x2,R2 F D' F2 L R U' B2 F',U L U L' U L2,U2 L U' L' U' L U L',U2 L2 F2 R' D' R F2 L' U L',,M U2 M U2 M2 U M2 U M' U2 M',44
L U2 L D2 F L B' F' U L R U2 L U' L' R2 D' F' U L',x2,F2 L2 B L2 U' R' B' D' R2 D2,L U L' U' L2,L U2 L' U2 L U L',U L' B' R' B L B' R B U,,M2 U2 M U2 M' U' M' U2 M' U',42
R2 F' D' U' B' F R2 F B' D' B' F2 R' D' R B2 D2 U' L2 F',x2,R' D R D' B2 R2 B2 F',L' U l U2 l' U' L,U2 l U2 L' U2 L U2 l',B U2 B D F' L2 F D' B2 U',,M2 U2 M2 U2,37
L U2 R B' R U2 L2 F2 R' B2 L2 B' U' F' B D' R L D2 F' U' R' D2 R2,x2,F' U' L' U2 B2 D2 B' U F,L U2 L2 U' L,l2 L' U l2 L2 U L',U' U B' U B2 D F' L2 F D' B2 U' B,,U2 M U2 M' U M U2 M U M2,44
F' B2 D' U L R2 F U2 L' B2 U2 D' B' F' D B' D L2 B' D L2 D',x2,U R2 U L2 B D' B' F R' D',l2 U l U2 l U' L2,L U2 l U2 l' U' L U' L2,U' R' F2 L F2 L D' L' D L' R U2,,M' U2 M' U' M2 U',44
R D R' F' U2 R2 D F B U D2 B2 F R D L D L2 B' U' B,x2,L2 D2 L' B D R B' U2 R2,l L2 U2 l' U L,U2 l U2 l' U' L U L',U2 L' R' U L U' L F2 L' U' F2 U R U,,M U2 M' U M U2 M' U',45
B' U' L' B2 D R F2 B' L2 B2 D2 R' D2 F L' U' L2 U2 R D' B2 D' F R2 U',x2,F2 D' R F' D' R' U2 B,L' U L' U' L2,L U' L' U2 L U L',L' F U2 F' B' U' F U B U2 F' L U',,U2 M U2 M' U' M U2 M U' M2,43
D' L B' F2 D U R' L' F' R U' R2 U' L2 B2 R' F' L2 F' L2 D' L' F',x2,R D F L' D2 F' D' B2 F',U' l2 U L' U l2 U L,l' L U2 l U' L',R' F2 U F2 U' F2 U' F2 R U' U',,M2 U2 M' U2 M' U M2 U M' U2 M',45
B' R2 D' R2 F D2 F R2 F2 B2 L F' D' L' B2 D2 R2 F2 R D' F2 R U2 R',x2,L2 F R' D' F D R2 F R' B',L U L U2 l2 U' l2,l2 L' U l2 L,U B L2 F' D F' D' F2 L2 B',,U M U2 M U M' U2 M' U2,41
F' R2 L2 F' L2 B' U L F' B2 D' U2 B' F D2 B2 U' L2 F' B' L2 B' U L2,x2,D F' U' R' U B2 R' B',l2 U2 L' U' l2 L' U' L,l U2 l' U2 L U L',U2 B' R2 D L2 D2 F' D R2 D L2 D' B,,U M' U2 M2 U2 M' U',43
L2 U B F U' L2 B' F2 D F D2 U2 R U D L' B U2 R' L,x2,F' U' R B2 R2 D R' B,l' U2 l L2 U L,U l2 L' U l2 L2 U L',U L F2 R' D R F2 L2 U L,,M' U2 M U M2 U' M U2 M,41
U' B' R' F' R2 B R' L U' F U' R' D L B2 U' L D F L R U D B2,x2,B' L2 D R2 D L D B D',L2 U' L' U l2 L' U' l2,L2 U2 L' U' L U' L2,U L' R' U L U' L F2 L' U' F2 U R,,U' M' U2 M U',42
F' R' D2 F R2 F2 B L2 U2 F2 L' B2 F2 D F' B2 R' B2 R D',x2,R' U2 B L' U B2 D2 L2 B',U' l U2 l' U2 L,U2 l2 L2 U l2 L' U L',U F R' U2 R F' R' F U2 F' R U2 U2,,M U2 M U' M' U2 M U2 M2 U',46
F D' R' D U' B2 U' L' D2 L2 R2 D U' F2 U2 B' R2 U2 L2 F2 R B R L' D,x2,L2 B' U F R' B D' U2 B' R2,L2 U' l2 U l2 L2 U L2,l U2 l' U2 L U L',U2 U' F R B' U' B2 U B R' F' U',,M2 U2 M U2 M' U' M U2 M U',47
F2 D L B' L F2 B D L' D2 L' B L' B' U' B' L' B L D L F U',x2,R' B' L' B' R2 F2 R' U B',L U' l2 L2 U' l2 U L,U l2 L' U l2 L,U' R2 B2 L D' L D' R2 F2 L U2 L U,,U2 M U2 M U M2 U',43
L' R2 U' L2 F' B' U2 L' U' D F B2 L U2 B R' L U' L D2 F2 B2,x2,D2 F D' U2 L' D' F2 U B',l2 U2 l2,L U2 L' U2 L U L',B2 D F' L2 F D' B' U2 B' U',,U2 M2 U' M' U2 M U M2,37
R F2 L B2 F U' L2 F' D2 B2 R F' U D' L F' L2 R2 U F B U' D2 L',x2,U' R' B U' F' D' B' F',L' U l2 U' l2 U' L2,U' l2 L' U' l2 L2 U L',U R2 B2 L D' L D' R2 F2 L U2 L U2,,M2 U M' U2 M2 U2 M U',44
D2 B' F D L' B2 R' F2 B2 D2 B F R2 D' R B D' B D' U R2,x2,B2 F D L U' F D B L D2,l' U2 l U2 L' U' L,l U2 L' U2 L U2 l',U B L2 F' D F' D' F2 L2 B' U2,,U' M' U2 M U M' U2 M,43
L' B2 U D' L2 R D' U' R U L2 B2 F R2 F' L2 F2 U D2 L2 D R2 L2 F',x2,D L U B' L2 U R' B2 F',U' L2 U L U L2 U' L,U2 l2 L' U' l2 L,U U2 R' U2 L2 D R2 D L2 U2 R',,M' U2 M' U M U2 M U',42
U2 R B' L2 R U2 B' L2 B R D' F2 L2 D' L' F' U2 B' L F U2 F U2 R,x2,U' B R' F' R D' F2 R B R,L U2 l2 U l2 L' U L,L U l' U2 l U L',U' L' R' U L U' L F2 L' U' F2 U R,,M2 U2 M U2 M' U' M' U2 M' U',48
D2 R2 B2 F2 R2 U' R U' D' F2 U2 F D' L2 U2 B' U B2 U' F2 B U L F B,x2,L' D2 F2 D B' D2 L' F',U2 L2 U l2 L U' l2,U' L U L' U' L U L',U F R' F D2 B' L B D2 F2 R U2,,M2 U' M' U2 M' U',41
B U' F D' U' F2 L' B F2 R2 F2 U' R F L2 U R U2 D2 R2 F2 L D R U',x2,F L2 D' F2 L R2 D F R' B,L U2 L U2 L,U' l2 L' U2 l2 L2 U' L',U' F U2 F2 L F L' F U' R U' R' F' U,,U2 M U2 M' U' M' U2 M' U' M2,47
B' L' R2 F D B2 R L D' L D F R U' F' U2 L2 D2 B F' D' U2 F' U2,x2,L2 B' U F2 U2 F' L' B,l2 L U2 L U' l2,U l2 L' U' l2 L2 U L',U2 U B' U B2 D F' L2 F D' B2 U' B U,,U M2 U M2 U2,41
F' D' B2 R B2 D' R F' B' R U B U L' R' D U' F2 U F L2,x2,R B2 L' U B' F L U F2,L' U2 L' U' l2 U l2 L',U' l' L U2 l U L',U' F R' F D2 B' L B D2 F2 R U,,M' U2 M U M' U2 M' U M2 U2,46
B U' B' R' U' F' L U D F L2 D F' D U' R D U R L' F' D' F L2,x2,B D U2 F R2 D U2 L' F,U2 L U2 L' U' L U' L,U' l2 L' U l2 L2 U L',U' U B' U B2 D F' L2 F D' B2 U' B U',,U' M' U2 M2 U2 M U M2,47
U' L2 D U' R' L' D' L' B2 L2 R' U D' L' F' L' F B' R2 D',x2,R' U B' F' L B R D2 B2,l' U2 l' U l2 L' U L,L2 U' l2 U l2 U L2,R B2 R' U2 R' U L U' L' R U2,,U2 M U2 M',39
L2 F D B D2 R2 D B F' D F B' D R2 L F2 U R2 B' L U L,x2,U B F2 U' F' D' B F' R' F,L' U l U2 l' L U L2,l U2 L' U2 L U2 l',U' F R F' L F R' F' L' U U',,U2 M' U2 M2 U2 M' U2,43
B F2 L' D' B2 R2 D F B U2 B2 U' B2 D' U' F' U' F' U2 R,x2,R2 U2 B' D L' R B R,U' L U' l' U2 l U2 L2,U' l2 L' U l2 L2 U L',R2 D' L F2 L' D R U2 R U,,U2 M' U2 M' U' M U2 M U',43
F2 R2 U' L R D' U B U2 D2 R D2 B F D2 U' F' L2 B U2 F2 D2 B2 D2 B,x2,B2 L' R2 D B2 D' B' D F',l L' U2 l' U L,U2 L U' L' U' L U L',U R2 B2 L D' L D' R2 F2 L U2 L,,M2 U' M' U2 M' U' M U2 M' U2,45
F B' R F U' R2 D' R' D F R2 F' R U F R L2 F B' D L2 B' F,x2,B R' D' B' R B' F' L' D' F,U' L' U' L' U' L2 U' L,U L U L' U2 L U L',U L' B' L F' L' B L F,,U' M U2 M' U' M' U2 M' U' M2 U',46
U2 B2 F' U2 B' R' F R' F2 L F2 R U' L B' R2 D2 F' B' R' B2 U' R' L,x2,R' U' F' D' L D' R U' B' F2,L2 U2 L U' l2 U l2 L',l2 L' U' l2 L2 U L',U F R' F D2 B' L B D2 F2 R U',,U M' U2 M' U M2,43
L2 U F' D2 U2 F R F2 R' D F' D' F2 U2 L R D2 U L B2 R2,x2,B L2 U2 L' D' L2 F2 R' F',L' U' l2 U2 l2,L U l' U2 l U2 L',R' F2 L F2 L D' L' D L' R,,U M' U2 M' U M U2 M U M2 U M2,43
L' U' B' R' L F' U F2 L' B2 U2 D2 F' B L U2 F' U F' B L' R' U2,x2,D L B U2 L' R F' R2 D' B',U l' U2 l U L,U l U2 l' U' L U L',U' B2 L2 B R2 B' L2 B R2 B U U',,U M2 U M U2 M' U M2 U',45
B' D' F U' F' L F2 L2 U' L' R2 F' B2 D F' B' U' F' L2 D L' U',x2,D B' L' U' F' U B2 D' B,L' U' l2 L U l2 L',U l U2 L' U2 L U2 l',U2 B' R B2 L' D' L' D L2 B2 R' B U,,M2 U M2 U M' U2 M,44
D L2 F2 B' R' B' F D' U2 L F' B2 R U B2 L U2 D R' B' F R',x2,D B L R' F R' D2 B F,U' l2 U' L' U' l2,U' l2 U2 L' U' L U' l2,U B' U2 B' D' F R2 F' D B2 U2 U2,,M' U2 M U2 M2 U M2 U',43
L' U D L' F D2 B2 U F U' R' B2 U2 D R2 D L2 U2 F' D B' D2 F',x2,B2 D2 F D' L' R2 B' D,L' U' l2 L' U' l2 L',U L U' l' U2 l U2 L',U2 F R' U2 R F' R' F U2 F' R U2 U',,M' U2 M U M U2 M U M2 U2,46
U' D R B' L2 R D' F' D B' U' L' D' L2 B' L2 D2 F B' L2,x2,D R2 B R2 D2 L' B D2,L' U2 l' U2 l U L2,U L U L' U2 L U L',U R2 B2 L D' L D' R2 F2 L U2 L U',,U' M U M2 U2 M2 U M' U,45
R F' L F' R D R2 F2 U' F2 U B2 D L R' D R2 B' U D' R' B' F2,x2,D2 L2 F' U' L2 D' F R',U' L U' L2 U L2,L U' l' U2 l U' L',U2 R2 D' L F2 L' D R U2 R,,M U2 M' U M' U2 M' U M U2 M,42
U2 L2 D' L2 B L D U F' D' R D R' U B' U R' F2 U2 D' F D2 U,x2,U2 L U' B' R' B F2 D2 F',U2 l' U2 l U L,U2 l2 U2 L' U' L U' l2,R U R' U R2 F2 R' U2 R F2 R2 U,,U' M2 U M2,39
F D' L' R B' L' U R B' R2 D U' L2 F' U' R D B2 D F2 R,x2,R2 B U' F L' D2 U' B' R F,L' U l2 U' l2,l2 U2 L' U' L U' l' U2 l',R' U' B L2 D F' D' F L2 B' U2 R U,,M2 U2 M U2 M' U' M' U2 M' U',47
D2 F2 R2 D U' L R' B' F' U2 R' D2 U' B2 D' R F2 L R D2 B,x2,U' B2 D2 L D2 F U B' D2 R,U2 L2 U L2,U l2 L' U l2 L,U2 L F2 L' U' R U' R',,M' U2 M U' M2 U2 M2 U,36
F' R' D2 L2 D F' B2 D L' D F2 B' U F' B2 L2 D B D L2 F' R2,x2,F2 D2 F' L' D B2 U R',L U L2 U2 L,U2 l2 L' U' l2 L2 U' L',U2 U' F R B' U' B2 U B R' F' U,,U M2 U' M' U2 M' U2,40
L2 F' B U' L' R2 D' R U' B' R2 L' D B R' L D B2 D L' F B D' B2 D2,x2,D2 L2 F U2 R B' D2 R B2,U' l' U2 l' U l2 U' L2,U2 l2 U2 L' U' L U' l2,U R' U' B L2 D F' D' F L2 B' U2 R U2,,U2 M U2 M' U' M U2 M U' M2,49
L D U B R' U' R2 F2 L' D2 L2 R F' L U' L' U2 L2 R2 B2 U',x2,L U' L R B2 F R' F D',l U2 l' U' L,U L U L' U2 L U L',U L U' F D' F U' F' D F' U L' U2,,M' U2 M U2 M2 U M2 U M' U2 M,46
R' F2 L F' L2 F2 R2 L' D' B L2 B F L2 U' B' R' U2 R F L R',x2,B' U R B' F L' B L2 D',L' U2 L' U l2 U' l2,L' U l2 U' l2 U' L,U2 F U2 F2 L F L' F U' R U' R' F' U2,,M2 U M2 U',41
B' D2 U2 B2 U B' D2 L R F D' U' B F D L U' F D' R2 B2 F,x2,R2 F U2 R' F' R B' D U' F,l2 U l L2 U2 l,l' L U2 l U L',U2 L' B' R' B L B' R B,,U' M U M2 U2 M2 U M' U,40
U2 L' R' D F' B2 U2 B2 L2 D R U F L2 U2 D2 F U F' R,x2,D L U' B2 F D B2 F',U2 l2 U l2 L U' L2,l U2 l L' U' l2 L,U' R2 B2 L D' L D' R2 F2 L U2 L U,,M2 U2 M' U2 M U' M2 U,43
R2 L D2 L2 F D F R2 B' F2 L2 U2 B' D2 R2 L B2 R' B' R B L U' L2 F2,x2,D' F2 R2 D2 B2 L' B' F',L' U L U' L2,U' L U L' U2 L U L',B' R2 D L2 D2 F' D R2 D L2 D' B U,,U' M' U2 M' U' M2,40
D R2 U' L' B' D2 B' D2 U2 R' B D' L2 U' R2 D U B2 D2 F',x2,B2 D' L U2 F R2 F,U L2 U' L' U2 L2,U2 l2 L2 U l2 L' U L',U B' R B2 L' D' L' D L2 B2 R' B U2,,M U2 M' U' M' U2 M U,42
F2 U F' U2 R B L' U B2 R2 D2 L2 U2 F B' U R F' D F R,x2,R U B D L2 B R B,l2 U' l2 L U L,L U' L' U l2 L' U' l2 L,U F U2 F2 L F L' F U' R U' R' F' U,,U2 M2 U M U2 M' U M' U2 M',47
D R D' R F L' R' B L2 U' D L2 U2 F R2 L' F2 B' U' F,x2,L R2 B2 L2 F D R U' B' D2,U2 L U' L2 U L2,U' L U L' U2 L U L',U' L2 R' D' L' D F2 L2 U L U' R,,U' M U2 M' U M2 U' M U2 M U,47
R' F' L2 R' D2 R2 L2 F2 L F R' U' R2 D' L2 B' F D' B D2 L F2 D',x2,D2 B' L U' R B' D R' F,U2 L U' L' U' L,l2 L2 U2 l2 L' U L',U2 R2 D' L F2 L' D R U2 R,,U2 M U2 M' U' M2 U M2,40
F B2 U' B' F' L' U' F2 D R F' U' B2 L D L2 D' R' B' D,x2,U R B' U2 L2 D' B' D' F2,L' U l2 L2 U' l2 L',U2 L U L' U' L U L',U U B' U B2 D F' L2 F D' B2 U' B U',,M' U2 M' U' M U2 M' U2 M2 U',48
B L' F D2 R2 F D' L' R2 F' U' B' F D B U2 F L2 R D R2,x2,L U' B2 D' B' U R',l2 L' U' L' U l2,L U l2 L2 U' l2 L,F U2 F2 L F L' F U' R U' R' F' U',,M2 U2 M2 U2,37
U' B D B2 F2 D2 R B F' L R D B' U2 R' F2 D B R' L F R',x2,B2 L D L2 U2 B' R' F D2,L2 U' L U2 L' U L2,l2 L' U' l2 L2 U L',B' U' B U' B' U2 B,,M' U2 M U' M U2 M U M2,39
R U L2 B' F2 R' B L2 B' R F' R' B D' R2 B F' R' L B F2 D2 B,x2,R F L' U2 B2 U' F2 D,L' U2 L2 U L2 U' L,L U2 L' U2 L U L',U F' L U2 L' F L F' U2 F L' U U,,M2 U M2 U M U2 M',42
B F' D2 F L U L2 B' L2 B2 D' L' B' R B F' L' D2 R' U F',x2,R U2 F' R2 F2 L2 R B F',U2 L' U2 L U' L,U' L U L' U' L U L',U2 F R' F D2 B' L B D2 F2 R U2,,U' M2 U' M' U2 M',41
R' L B R' B' F2 D2 F' L D L F2 L' F2 D' B' F U2 R B F,x2,R2 D2 U' L' R' F' U2 B,U L U' l' U2 l U2 L2,U2 l2 L' U l2 L,F R' U2 R F' R' F U2 F' R U2 U,,U2 M U2 M' U M2 U' M U2 M U2,45
R L' U' D2 F' B' U L' U D R' U' R D L2 U2 L R2 B2 F D' L',x2,U' R' B F D' L2 R F D',L U l2 U l2 L',U L' U l2 U' l2 U' L,U' B' R2 D L2 D2 F' D R2 D L2 D' B U,,U2 M' U2 M' U' M' U2 M' U',46
B D2 F' D F2 B R' D2 F' U2 B' L2 R' B2 R2 D2 L D' L2 F' U' F' B' R' U2,x2,F' D' B2 R2 B2 L B2,U l' U2 l' U' L U l2,U l U2 l' U' L U L',U2 U R' F2 U F2 U F2 U' F2 R U,,U M U2 M' U' M' U2 M,43
F2 D U' L2 B D F L' R' D' L F' B' U2 R' F' U' F' U2 D2 B' U2,x2,B' U R' B2 D U2 F' R B',L2 U' L2 U L' U L2 U' L,U2 l2 L' U' l2 L,U L2 F2 R' D' R F2 L' U L' U,,M2 U2 M U2 M' U M' U2 M' U,45
F' L B2 L2 F' D' L2 R F B U2 L2 F' D2 F' B U' F2 B2 L' D' R2 F2,x2,L B' F2 D' F2 D' F' R B' F2,U l2 L' U l2 L' U' L2,U l2 U2 L' U' L U' l2,B' U2 B' D' F R2 F' D B2 U2 U2,,U2 M2 U' M2 U',42
L R2 B D U2 R2 B' D' U F' D' R2 F D2 R' B2 R U2 D' F2 R' U' R' B2 R,x2,U' R F L' D L' B F,l2 U' l2 L2 U' L,U2 l2 L' U' l2 L2 U' L',U2 B U2 B D F' L2 F D' B2 U',,U2 M2 U' M U2 M U,40
F L' D' U2 F D' L2 U2 B' R' F L2 D2 F' U L' R U2 R2 L U' D2,x2,F R B R B F2 R2 B',l2 U L2 U' L U l2,L U2 l2 L2 U l2 L,B U B2 U' B2 U B,,U2 M2 U' M' U2 M' U,36
R' D F' U' D F B D' L2 U' R B' D2 R' U L2 R' F B' R,x2,U2 L2 D' B2 L' F' L2 U' R' F',l2 L2 U l2 L',L U2 l2 L2 U l2 L,U U2 R' U2 L2 D R2 D L2 U2 R' U,,U2 M2 U M' U2 M' U2 M2 U M2,44
U R' L' F B2 U2 D2 R' U' B2 L2 U R U F' B' R2 B U D2 L B2 D L' B2,x2,F' D L' D B' D' R B2 D,L U L U L U L2,l2 L' U l2 L,U L' B' R' B L B' R B U2,,U M' U2 M U' M2 U2 M2,39
L2 U2 L F2 U' F2 R D U B F R' L U' L' U L' U L' F' D' L F' U2 L2,x2,D2 B' U L' F' U' R B D,L' U' L U' L' U2 L2,U2 L U' l' U2 l U2 L',L' B L F' L' B' L F U,,M' U2 M U M U2 M U M2 U2,43
R B2 R' L U2 B R2 F D U R D2 R F' U2 B2 R L' D2 B' L' U B,x2,B' R2 F D' B U' B F' R,L' U L2 U2 L,L U l2 L2 U' l2 L,U2 R B2 R' U2 R' U L U' L' R U,,M' U2 M' U2 M2,38
D' L' R' U' F L2 B2 D L' F2 U F B' D' L R2 B L' D2 L2 D2 L2 F2 B2,x2,L2 R' B D R B2 L2 B',l' L U2 l U' L2,U l2 U2 L' U' L U' l2,L' B2 L U R' U R,,M2 U M2 U' M U2 M' U2,37
D B' R' D2 F B L2 B2 R' F2 D' L2 B' F R U' L2 U F2 D2,x2,L' B L U B D' B L D B2,U L2 U L U2 L,L U L' U2 L U L',R U R' U R2 F2 R' U2 R F2 R2 U,,U' M' U M2 U2 M2 U M U,44
L' B' U' B' L D2 L2 D' R2 F U B2 R2 D' U L' R U2 F R2 D L R2,x2,L R' F U2 L2 U' B R,L2 U' l2 U2 l2 U L,U l2 L' U l2 L,U F R' U2 R F' R' F U2 F' R U2 U,,U' M' U2 M U' M U2 M U M2 U,45
L' F D' F' U2 R' D U B D2 U' L' U2 D R2 B' L' R2 B2 U' F L' F B2 R2,x2,B2 U2 R' B' U' F2 D B D,U L' U l2 L U' l2,l' L U2 l U L',L' F U2 F' B' U' F U B U2 F' L U,,U M U2 M' U2 M2 U M2 U2,44
F L' U B2 D2 R' U' D' B U' L2 B U' R B' R2 B2 D U L F' L' U' L2 D2,x2,U2 B' D B2 D' B' R' F2 D2 F',L2 U L' U L2 U' L,l2 U2 L' U' L U' l' U2 l',U' R2 B2 L D' L D' R2 F2 L U2 L U2,,M U2 M U2 M2 U M2 U M' U2 M',50
U2 L F D L' D2 B2 F2 D R2 U L' U2 F2 L2 F U' R2 B2 R2 L B2 D' R2,x2,F2 U2 R B2 U B' D2 R' D,U' L2 U L2,U l2 L' U' l2 L,U2 F R2 F L2 F' R2 F L2 F2 U U',,U2 M2 U M' U2 M' U M' U2 M,41
F R2 B' L2 R2 U2 R2 D2 U2 R' U' F2 D2 U L B2 F' U L' R' U B' U' R',x2,L' F D L R' B' D' R' D2,L' U L2 U' L,l U2 l' L U L',U L' F U2 F' B' U' F U B U2 F' L,,M U2 M' U' M' U2 M' U' M2 U2,43
L D F2 D2 L2 R' F' D' F' L' B' R2 B' U' L2 B F2 D L' F U2 D2 R2 D',x2,F D' L2 U2 F L' D B' F2,l2 L2 U' L' U2 l2,l2 L2 U2 L U' l2 L,U R U R' U R2 F2 R' U2 R F2 R2 U,,M U' M2 U M2 U M' U',43
L R' U R' F D2 F B U2 F2 R' L2 D U F' U F' U R D L2 B2 R2 F B2,x2,D' L B' D2 L B' D U' B,L U' l2 U l2 U L,U2 L U' l' U2 l U2 L',U U2 R' U2 L2 D R2 D L2 U2 R',,U2 M U2 M U M2 U M U2 M',45
B' L2 B L D' B' D2 U' R2 U' R2 F D' B U L2 U' B2 U' B D',x2,B2 R2 F' U' L D B' L D2,l U2 l' U L,U2 l2 L2 U l2 L' U L',L2 R' D' L' D F2 L2 U L U' R U,,U2 M U2 M' U' M U2 M' U',43
U2 B' F' R' U2 F B' D F D L B2 L R B' L2 B' D2 R L' B U,x2,B L D2 R2 F2 R' B U2 B2,U2 L2 U' L U L2 U' L,U2 l U2 l' U' L U L',L2 R' D' L' D F2 L2 U L U' R U2,,U M' U2 M' U M U2 M U M2 U M2,49
L R' F' R' L D' L2 U2 F U' B L' U2 R' U' D2 R' U' F' U L' F' R,x2,F2 L B2 U2 R2 F' D,U2 l2 U2 l2,L U l2 L2 U' l2 L,U U' F R B' U' B2 U B R' F',,M' U2 M' U M' U2 M' U',37
D L F' L D' L2 R' U B U2 L' U2 F B' U' D' F U2 R' B2 U,x2,L' B' L' D2 R' U' B' U2 R2,U' L2 U' L' U L2,U2 L U l' U2 l U' L',U2 L F2 L' U' R U' R',,M U2 M U M' U2 M U' M2,40
F2 B D2 U2 L2 D' F D U L2 R U L D' U' R' U2 D F' L,x2,R D L B D2 R2 D F' R,L' U' L U' L2 U' L,l2 L2 U' l2 L' U' L',F U2 F' U2 B' R2 F' R2 B U' U,,M2 U' M U2 M' U M U2 M,43
B2 D B2 F' R' F' U R D F' B' D2 B' U' D L' B2 R2 U B R L2 F,x2,F2 L' F' D2 R U2 B F' D',U' L' U' L U' L2 U' L,U' l2 L' U2 l2 L2 U' L',U' R2 B2 L D' L D' R2 F2 L U2 L U',,U' M U2 M U M' U2 M',46
R' U' F' B U F D2 R2 L' D' B R2 D F B D L2 U2 D2 B2 L B' L,x2,B F L R2 B2 D' F D2 F',L U L2 U' L,L U' L' U l2 L' U' l2 L,U2 L2 F2 R' D' R F2 L' U L' U,,M U2 M' U' M U2 M' U,42
U' D' B2 R' D2 B2 R' F2 R' D2 B' F2 R2 D L2 F2 R U2 D' R D U2 L2,x2,L' U2 R' D2 B2 R2 D' B' R',l2 L' U l2 U' L2,U' L U L' U2 L U L',U2 L' B L F' L' B' L F U U,,M U2 M' U M U2 M U2 M2 U,44
L2 D2 R D' R U2 R' L2 B D2 F2 U D' R' U2 L D' B' F2 U D L B,x2,D2 B2 R' U L' D B' R U2 F,l2 L2 U l L2 U2 l,U2 L2 U2 L' U' L U' L2,U2 B' U2 B' D' F R2 F' D B2 U2 U',,M2 U M' U2 M2 U2 M' U' M2,46
U' B' R2 U R2 L F' L R' B' D R U2 D' F' L' F2 D2 R2 D2 B L2,x2,B' R' D R2 F' D2 B' L' F,U' L U L U L2,U2 L U L' U' L U L',U2 B U' F' U B' U' F,,U2 M U2 M' U M2 U' M U2 M U2,42
B' F' L2 B R U' R' B2 R B L2 F' U' B' L F2 B D' B R' U2 L,x2,D' F D' R2 B' F' D B R,L' U L' U' L U' L,L U' L' U' L U L',L2 F2 R' D' R F2 L' U L' U',,U2 M' U2 M' U' M U2 M U',42
L B D2 F2 L2 U' L2 F U B2 F2 R D' F' D U F' R B2 D' U B D,x2,B' D B2 F L B' R2 F',L2 U2 L2 U' L' U L2,U2 l2 L2 U l2 L' U L',L' B' R' B L B' R B U',,M2 U M' U2 M2 U2 M' U' M2,41
